activity,lifecycle:transition,timestamp,case
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_3937
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_3937
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_3937
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_709
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_709
Fine Screens,start,1969-12-31 16:35:00+00:00,case_709
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_709
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_709
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_709
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_709
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_709
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2559
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2559
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2559
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2559
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_2559
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_2559
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_2559
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_2559
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_2559
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_2559
Bio-reactor Tanks,start,1969-12-31 19:51:00+00:00,case_2559
Bio-reactor Tanks,complete,1969-12-31 20:41:00+00:00,case_2559
Bio-reactor Tanks,start,1969-12-31 20:51:00+00:00,case_2559
Bio-reactor Tanks,complete,1969-12-31 21:41:00+00:00,case_2559
Bio-reactor Tanks,start,1969-12-31 21:51:00+00:00,case_2559
Bio-reactor Tanks,complete,1969-12-31 22:41:00+00:00,case_2559
Final Clarifier,start,1969-12-31 22:51:00+00:00,case_2559
Final Clarifier,complete,1969-12-31 23:21:00+00:00,case_2559
Chlorine Contact Basin,start,1969-12-31 23:26:00+00:00,case_2559
Chlorine Contact Basin,complete,1969-12-31 23:56:00+00:00,case_2559
Pond,start,1970-01-01 00:01:00+00:00,case_2559
Pond,complete,1970-01-01 00:21:00+00:00,case_2559
De-chlorination Pond,start,1970-01-01 00:31:00+00:00,case_2559
De-chlorination Pond,complete,1970-01-01 01:11:00+00:00,case_2559
Cascade Aerator,start,1970-01-01 01:31:00+00:00,case_2559
Cascade Aerator,complete,1970-01-01 02:01:00+00:00,case_2559
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3272
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3272
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3272
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3272
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_3272
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_3272
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_3272
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_3272
Blend Tank,start,1969-12-31 18:33:00+00:00,case_3272
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_3272
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_3272
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_3272
Storage Tank,start,1969-12-31 20:43:00+00:00,case_3272
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_3272
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_3272
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_3272
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4910
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4910
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4910
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4910
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_4910
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_4910
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_4910
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_4910
Blend Tank,start,1969-12-31 18:33:00+00:00,case_4910
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_4910
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_4910
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_4910
Storage Tank,start,1969-12-31 20:43:00+00:00,case_4910
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_4910
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_4910
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_4910
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4698
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4698
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4698
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4698
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_4698
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_4698
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_4698
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_4698
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1516
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1516
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1516
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1516
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1516
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1516
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_1516
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_1516
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_1516
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_1516
Bio-reactor Tanks,start,1969-12-31 19:51:00+00:00,case_1516
Bio-reactor Tanks,complete,1969-12-31 20:41:00+00:00,case_1516
Gravity Thickening,start,1969-12-31 20:51:00+00:00,case_1516
Gravity Thickening,complete,1969-12-31 21:31:00+00:00,case_1516
Blend Tank,start,1969-12-31 21:34:00+00:00,case_1516
Blend Tank,complete,1969-12-31 22:44:00+00:00,case_1516
Anaerobic Digester,start,1969-12-31 22:59:00+00:00,case_1516
Anaerobic Digester,complete,1969-12-31 23:29:00+00:00,case_1516
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2853
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2853
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2853
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2853
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_2853
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_2853
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_2853
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_2853
Blend Tank,start,1969-12-31 18:33:00+00:00,case_2853
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_2853
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_2853
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_2853
Storage Tank,start,1969-12-31 20:43:00+00:00,case_2853
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_2853
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_2853
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_2853
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1796
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1796
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1796
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1796
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1796
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1796
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_1796
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_1796
Blend Tank,start,1969-12-31 18:33:00+00:00,case_1796
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_1796
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_1796
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_1796
Storage Tank,start,1969-12-31 20:43:00+00:00,case_1796
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_1796
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_1796
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_1796
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4180
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4180
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4180
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4180
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_4180
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_4180
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_4180
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_4180
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_4180
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_4180
Final Clarifier,start,1969-12-31 19:51:00+00:00,case_4180
Final Clarifier,complete,1969-12-31 20:21:00+00:00,case_4180
Chlorine Contact Basin,start,1969-12-31 20:26:00+00:00,case_4180
Chlorine Contact Basin,complete,1969-12-31 20:56:00+00:00,case_4180
Pond,start,1969-12-31 21:01:00+00:00,case_4180
Pond,complete,1969-12-31 21:21:00+00:00,case_4180
De-chlorination Pond,start,1969-12-31 21:31:00+00:00,case_4180
De-chlorination Pond,complete,1969-12-31 22:11:00+00:00,case_4180
Effluent Pumping Station,start,1969-12-31 22:31:00+00:00,case_4180
Effluent Pumping Station,complete,1969-12-31 23:21:00+00:00,case_4180
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1922
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1922
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1922
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1922
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_1922
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_1922
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_1922
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_1922
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_954
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_954
Fine Screens,start,1969-12-31 16:35:00+00:00,case_954
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_954
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_954
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_954
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_954
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_954
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1065
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1065
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1065
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1065
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_1065
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_1065
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_1065
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_1065
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1889
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1889
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1889
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1889
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_1889
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_1889
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_1889
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_1889
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1446
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1446
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1446
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1446
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1446
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1446
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_1446
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_1446
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_1446
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_1446
Final Clarifier,start,1969-12-31 19:51:00+00:00,case_1446
Final Clarifier,complete,1969-12-31 20:21:00+00:00,case_1446
Chlorine Contact Basin,start,1969-12-31 20:26:00+00:00,case_1446
Chlorine Contact Basin,complete,1969-12-31 20:56:00+00:00,case_1446
Pond,start,1969-12-31 21:01:00+00:00,case_1446
Pond,complete,1969-12-31 21:21:00+00:00,case_1446
De-chlorination Pond,start,1969-12-31 21:31:00+00:00,case_1446
De-chlorination Pond,complete,1969-12-31 22:11:00+00:00,case_1446
Effluent Pumping Station,start,1969-12-31 22:31:00+00:00,case_1446
Effluent Pumping Station,complete,1969-12-31 23:21:00+00:00,case_1446
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4000
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4000
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4000
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4000
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_4000
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_4000
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_4000
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_4000
Blend Tank,start,1969-12-31 18:33:00+00:00,case_4000
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_4000
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_4000
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_4000
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4038
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4038
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4038
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4038
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_4038
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_4038
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_4038
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_4038
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4946
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4946
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4946
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4946
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_4946
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_4946
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_4946
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_4946
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_150
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_150
Fine Screens,start,1969-12-31 16:35:00+00:00,case_150
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_150
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_150
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_150
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_150
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_150
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_150
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_150
Bio-reactor Tanks,start,1969-12-31 19:51:00+00:00,case_150
Bio-reactor Tanks,complete,1969-12-31 20:41:00+00:00,case_150
Bio-reactor Tanks,start,1969-12-31 20:51:00+00:00,case_150
Bio-reactor Tanks,complete,1969-12-31 21:41:00+00:00,case_150
Bio-reactor Tanks,start,1969-12-31 21:51:00+00:00,case_150
Bio-reactor Tanks,complete,1969-12-31 22:41:00+00:00,case_150
Final Clarifier,start,1969-12-31 22:51:00+00:00,case_150
Final Clarifier,complete,1969-12-31 23:21:00+00:00,case_150
Chlorine Contact Basin,start,1969-12-31 23:26:00+00:00,case_150
Chlorine Contact Basin,complete,1969-12-31 23:56:00+00:00,case_150
Pond,start,1970-01-01 00:01:00+00:00,case_150
Pond,complete,1970-01-01 00:21:00+00:00,case_150
De-chlorination Pond,start,1970-01-01 00:31:00+00:00,case_150
De-chlorination Pond,complete,1970-01-01 01:11:00+00:00,case_150
Cascade Aerator,start,1970-01-01 01:31:00+00:00,case_150
Cascade Aerator,complete,1970-01-01 02:01:00+00:00,case_150
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2033
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2033
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2033
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2033
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_2033
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_2033
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_2033
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_2033
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_2033
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_2033
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_2033
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_2033
Pond,start,1969-12-31 20:01:00+00:00,case_2033
Pond,complete,1969-12-31 20:21:00+00:00,case_2033
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_2033
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_2033
Cascade Aerator,start,1969-12-31 21:31:00+00:00,case_2033
Cascade Aerator,complete,1969-12-31 22:01:00+00:00,case_2033
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_852
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_852
Fine Screens,start,1969-12-31 16:35:00+00:00,case_852
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_852
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_852
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_852
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_852
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_852
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_50
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_50
Fine Screens,start,1969-12-31 16:35:00+00:00,case_50
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_50
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_50
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_50
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_50
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_50
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_50
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_50
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_50
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_50
Pond,start,1969-12-31 20:01:00+00:00,case_50
Pond,complete,1969-12-31 20:21:00+00:00,case_50
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_50
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_50
Cascade Aerator,start,1969-12-31 21:31:00+00:00,case_50
Cascade Aerator,complete,1969-12-31 22:01:00+00:00,case_50
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_478
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_478
Fine Screens,start,1969-12-31 16:35:00+00:00,case_478
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_478
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_478
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_478
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_478
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_478
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1393
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1393
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1393
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1393
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1393
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1393
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_1393
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_1393
Blend Tank,start,1969-12-31 18:33:00+00:00,case_1393
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_1393
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_1393
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_1393
Storage Tank,start,1969-12-31 20:43:00+00:00,case_1393
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_1393
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_1393
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_1393
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4798
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4798
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4798
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4798
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_4798
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_4798
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_4798
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_4798
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_4798
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_4798
