activity,lifecycle:transition,timestamp,case
Blend Tank,start,1969-12-31 19:34:00+00:00,case_607
Blend Tank,complete,1969-12-31 20:44:00+00:00,case_607
Anaerobic Digester,start,1969-12-31 20:59:00+00:00,case_607
Anaerobic Digester,complete,1969-12-31 21:29:00+00:00,case_607
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_674
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_674
Fine Screens,start,1969-12-31 16:35:00+00:00,case_674
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_674
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_674
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_674
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_674
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_674
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_674
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_674
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_674
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_674
Pond,start,1969-12-31 20:01:00+00:00,case_674
Pond,complete,1969-12-31 20:21:00+00:00,case_674
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_674
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_674
Effluent Pumping Station,start,1969-12-31 21:31:00+00:00,case_674
Effluent Pumping Station,complete,1969-12-31 22:21:00+00:00,case_674
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_417
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_417
Fine Screens,start,1969-12-31 16:35:00+00:00,case_417
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_417
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_417
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_417
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_417
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_417
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_935
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_935
Fine Screens,start,1969-12-31 16:35:00+00:00,case_935
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_935
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_935
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_935
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_935
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_935
Blend Tank,start,1969-12-31 18:33:00+00:00,case_935
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_935
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_935
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_935
Storage Tank,start,1969-12-31 20:43:00+00:00,case_935
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_935
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_935
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_935
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_921
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_921
Fine Screens,start,1969-12-31 16:35:00+00:00,case_921
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_921
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_921
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_921
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_921
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_921
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_602
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_602
Fine Screens,start,1969-12-31 16:35:00+00:00,case_602
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_602
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_602
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_602
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_602
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_602
Blend Tank,start,1969-12-31 18:33:00+00:00,case_602
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_602
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_602
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_602
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_698
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_698
Fine Screens,start,1969-12-31 16:35:00+00:00,case_698
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_698
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_698
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_698
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_698
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_698
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_109
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_109
Fine Screens,start,1969-12-31 16:35:00+00:00,case_109
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_109
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_109
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_109
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_109
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_109
Blend Tank,start,1969-12-31 18:33:00+00:00,case_109
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_109
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_109
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_109
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_208
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_208
Fine Screens,start,1969-12-31 16:35:00+00:00,case_208
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_208
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_208
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_208
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_208
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_208
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_208
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_208
Bio-reactor Tanks,start,1969-12-31 19:51:00+00:00,case_208
Bio-reactor Tanks,complete,1969-12-31 20:41:00+00:00,case_208
Wastewater Centrifuge De-watering Thickening,start,1969-12-31 20:51:00+00:00,case_208
Wastewater Centrifuge De-watering Thickening,complete,1969-12-31 21:51:00+00:00,case_208
Blend Tank,start,1969-12-31 22:01:00+00:00,case_208
Blend Tank,complete,1969-12-31 23:11:00+00:00,case_208
Anaerobic Digester,start,1969-12-31 23:26:00+00:00,case_208
Anaerobic Digester,complete,1969-12-31 23:56:00+00:00,case_208
Storage Tank,start,1970-01-01 00:11:00+00:00,case_208
Storage Tank,complete,1970-01-01 00:56:00+00:00,case_208
Disposal to Landfill,start,1970-01-01 01:01:00+00:00,case_208
Disposal to Landfill,complete,1970-01-01 01:21:00+00:00,case_208
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_128
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_128
Fine Screens,start,1969-12-31 16:35:00+00:00,case_128
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_128
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_128
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_128
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_128
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_128
Blend Tank,start,1969-12-31 18:33:00+00:00,case_128
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_128
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_128
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_128
Storage Tank,start,1969-12-31 20:43:00+00:00,case_128
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_128
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_128
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_128
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_924
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_924
Fine Screens,start,1969-12-31 16:35:00+00:00,case_924
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_924
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_924
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_924
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_924
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_924
Blend Tank,start,1969-12-31 18:33:00+00:00,case_924
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_924
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_924
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_924
Storage Tank,start,1969-12-31 20:43:00+00:00,case_924
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_924
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_924
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_924
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_54
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_54
Fine Screens,start,1969-12-31 16:35:00+00:00,case_54
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_54
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_54
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_54
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_54
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_54
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_732
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_732
Fine Screens,start,1969-12-31 16:35:00+00:00,case_732
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_732
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_732
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_732
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_732
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_732
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_83
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_83
Fine Screens,start,1969-12-31 16:35:00+00:00,case_83
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_83
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_83
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_83
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_83
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_83
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_159
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_159
Fine Screens,start,1969-12-31 16:35:00+00:00,case_159
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_159
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_159
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_159
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_159
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_159
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_786
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_786
Fine Screens,start,1969-12-31 16:35:00+00:00,case_786
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_786
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_786
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_786
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_786
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_786
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_932
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_932
Fine Screens,start,1969-12-31 16:35:00+00:00,case_932
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_932
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_932
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_932
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_932
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_932
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_104
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_104
Fine Screens,start,1969-12-31 16:35:00+00:00,case_104
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_104
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_104
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_104
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_104
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_104
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_126
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_126
Fine Screens,start,1969-12-31 16:35:00+00:00,case_126
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_126
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_126
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_126
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_126
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_126
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_126
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_126
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_126
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_126
Pond,start,1969-12-31 20:01:00+00:00,case_126
Pond,complete,1969-12-31 20:21:00+00:00,case_126
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_126
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_126
Effluent Pumping Station,start,1969-12-31 21:31:00+00:00,case_126
Effluent Pumping Station,complete,1969-12-31 22:21:00+00:00,case_126
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_332
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_332
Fine Screens,start,1969-12-31 16:35:00+00:00,case_332
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_332
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_332
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_332
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_332
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_332
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_677
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_677
Fine Screens,start,1969-12-31 16:35:00+00:00,case_677
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_677
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_677
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_677
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_677
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_677
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_677
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_677
Bio-reactor Tanks,start,1969-12-31 19:51:00+00:00,case_677
Bio-reactor Tanks,complete,1969-12-31 20:41:00+00:00,case_677
Bio-reactor Tanks,start,1969-12-31 20:51:00+00:00,case_677
Bio-reactor Tanks,complete,1969-12-31 21:41:00+00:00,case_677
Bio-reactor Tanks,start,1969-12-31 21:51:00+00:00,case_677
Bio-reactor Tanks,complete,1969-12-31 22:41:00+00:00,case_677
Final Clarifier,start,1969-12-31 22:51:00+00:00,case_677
Final Clarifier,complete,1969-12-31 23:21:00+00:00,case_677
Chlorine Contact Basin,start,1969-12-31 23:26:00+00:00,case_677
Chlorine Contact Basin,complete,1969-12-31 23:56:00+00:00,case_677
Pond,start,1970-01-01 00:01:00+00:00,case_677
Pond,complete,1970-01-01 00:21:00+00:00,case_677
De-chlorination Pond,start,1970-01-01 00:31:00+00:00,case_677
De-chlorination Pond,complete,1970-01-01 01:11:00+00:00,case_677
Cascade Aerator,start,1970-01-01 01:31:00+00:00,case_677
Cascade Aerator,complete,1970-01-01 02:01:00+00:00,case_677
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_940
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_940
Fine Screens,start,1969-12-31 16:35:00+00:00,case_940
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_940
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_940
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_940
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_940
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_940
Dissolved-Air Flotation Thickening,start,1969-12-31 18:51:00+00:00,case_940
Dissolved-Air Flotation Thickening,complete,1969-12-31 20:11:00+00:00,case_940
Blend Tank,start,1969-12-31 20:31:00+00:00,case_940
Blend Tank,complete,1969-12-31 21:41:00+00:00,case_940
Anaerobic Digester,start,1969-12-31 21:56:00+00:00,case_940
Anaerobic Digester,complete,1969-12-31 22:26:00+00:00,case_940
Storage Tank,start,1969-12-31 22:41:00+00:00,case_940
Storage Tank,complete,1969-12-31 23:26:00+00:00,case_940
Disposal to Landfill,start,1969-12-31 23:31:00+00:00,case_940
Disposal to Landfill,complete,1969-12-31 23:51:00+00:00,case_940
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_915
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_915
Fine Screens,start,1969-12-31 16:35:00+00:00,case_915
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_915
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_915
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_915
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_915
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_915
Blend Tank,start,1969-12-31 18:33:00+00:00,case_915
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_915
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_915
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_915
Storage Tank,start,1969-12-31 20:43:00+00:00,case_915
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_915
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_915
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_915
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_795
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_795
Fine Screens,start,1969-12-31 16:35:00+00:00,case_795
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_795
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_795
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_795
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_795
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_795
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_857
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_857
Fine Screens,start,1969-12-31 16:35:00+00:00,case_857
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_857
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_857
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_857
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_857
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_857
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_857
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_857
Bio-reactor Tanks,start,1969-12-31 19:51:00+00:00,case_857
Bio-reactor Tanks,complete,1969-12-31 20:41:00+00:00,case_857
Wastewater Centrifuge De-watering Thickening,start,1969-12-31 20:51:00+00:00,case_857
Wastewater Centrifuge De-watering Thickening,complete,1969-12-31 21:51:00+00:00,case_857
Blend Tank,start,1969-12-31 22:01:00+00:00,case_857
Blend Tank,complete,1969-12-31 23:11:00+00:00,case_857
Anaerobic Digester,start,1969-12-31 23:26:00+00:00,case_857
Anaerobic Digester,complete,1969-12-31 23:56:00+00:00,case_857
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_908
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_908
Fine Screens,start,1969-12-31 16:35:00+00:00,case_908
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_908
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_908
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_908
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_908
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_908
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_153
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_153
Fine Screens,start,1969-12-31 16:35:00+00:00,case_153
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_153
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_153
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_153
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_153
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_153
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_348
